gene_id	gene_name	gene_biotype	N545FJ_1_cpm	N545FJ_1_count	N545FJ_2_cpm	N545FJ_2_count	N545FJ_3_cpm	N545FJ_3_count	N545FJ_4_cpm	N545FJ_4_count	N545FJ_5_cpm	N545FJ_5_count	N545FJ_6_cpm	N545FJ_6_count
ENSG00000000003	TSPAN6	protein_coding	0.3583128620031214	3.33	0.7273633488111163	5.0	0.5739441939749856	6.0	0.7461528280242126	7.0	0.5988908816361903	6.0	0.09345381012258586	1.0
ENSG00000000005	TNMD	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000000419	DPM1	protein_coding	71.33976802044128	663.0	74.19106157873387	510.0	71.64736688121071	749.0	96.89327438200132	909.0	93.02771694748823	932.0	92.89308726185035	994.0
ENSG00000000457	SCYL3	protein_coding	14.849001488417645	138.0	12.219704260026754	84.0	12.913744364437177	135.0	12.151631770680034	114.0	10.280960134754599	103.0	9.71919625274893	104.0
ENSG00000000460	FIRRM	protein_coding	9.14612410518478	85.0	14.547266976222327	100.0	17.21832581924957	180.0	19.826346573214792	186.0	18.066541596025072	181.0	18.690762024517174	200.0
ENSG00000000938	FGR	protein_coding	0.0	0.0	0.14547266976222326	1.0	0.2869720969874928	3.0	0.0	0.0	0.09981514693936504	1.0	0.0	0.0
ENSG00000000971	CFH	protein_coding	2.5824350414639383	24.0	4.145971088223363	28.5	0.8130876081312297	8.5	0.1332415764328951	1.25	0.34935301428777765	3.5	0.39717869302098996	4.25
ENSG00000001036	FUCA2	protein_coding	24.855937274090405	231.0	22.402791143382384	154.0	23.62736931863691	247.0	28.993367031797973	272.0	13.974120571511106	140.0	17.569316303046143	188.0
ENSG00000001084	GCLC	protein_coding	19.15305989085754	178.0	19.929755757424587	137.0	18.653186304187034	195.0	19.613160050922158	184.0	23.15711408993269	232.0	21.587830138317337	231.0
ENSG00000001167	NFYA	protein_coding	12.51727784889583	116.33	12.849600920097181	88.33	8.96022544160615	93.67	10.694501890809892	100.33	12.177447926602536	122.0	12.959239849698982	138.67
ENSG00000001460	STPG1	protein_coding	6.563689063720843	61.0	5.8189067904889304	40.0	4.161095406318647	43.5	5.489552949035279	51.5	6.13863153677095	61.5	5.8408631326616165	62.5
ENSG00000001461	NIPAL3	protein_coding	62.3012453753175	579.0	66.77195542086048	459.0	52.42023638304869	548.0	37.62742118464958	353.0	32.78927576958142	328.5	39.484234776792526	422.5
ENSG00000001497	LAS1L	protein_coding	41.42656212348401	385.0	53.09752446321149	365.0	52.70720848003618	551.0	70.99111192344651	666.0	83.14601740049109	833.0	80.37027670542383	860.0
ENSG00000001561	ENPP4	protein_coding	6.778891983842837	63.0	6.837215478824493	47.0	9.661393931912258	101.0	10.87251263692424	102.0	6.887245138816188	69.0	7.943573860419799	85.0
ENSG00000001617	SEMA3F	protein_coding	0.21520292012199485	2.0	0.14547266976222326	1.0	0.2869720969874928	3.0	0.21318652229263219	2.0	0.19963029387873008	2.0	0.3738152404903434	4.0
ENSG00000001626	CFTR	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.21318652229263219	2.0	0.19963029387873008	2.0	0.0	0.0
ENSG00000001629	ANKIB1	protein_coding	41.964569423789	390.0	36.22269477079359	249.0	37.115057877049075	388.0	34.00325030567483	319.0	36.63215892674697	367.0	34.858271175724525	373.0
ENSG00000001630	CYP51A1	protein_coding	21.143686901985994	196.5	17.311247701704566	119.0	20.1033519676305	210.16	25.706030858045587	241.16	22.94051522107427	229.83	18.705714634136786	200.16
ENSG00000001631	KRIT1	protein_coding	34.163463569366684	317.5	32.70662034264066	224.83	28.697209698749283	300.0	34.32303008911378	322.0	34.45319426906063	345.17	31.026664960698508	332.0
ENSG00000002016	RAD52	protein_coding	4.304058402439897	40.0	3.56408040917447	24.5	2.9653783355374257	31.0	3.3043910955357987	31.0	3.792975583695872	38.0	2.663433588493697	28.5
ENSG00000002330	BAD	protein_coding	33.141249698787206	308.0	40.004984184611395	275.0	41.515296697523965	434.0	38.58676053496642	362.0	31.042510698142525	311.0	40.46549978307968	433.0
ENSG00000002549	LAP3	protein_coding	80.37829066556507	747.0	93.24798131758511	641.0	85.99597173058535	899.0	107.23282071319399	1006.0	136.64693615999076	1369.0	132.75113727913322	1420.5
ENSG00000002586	CD99	protein_coding	220.09878655477024	2045.5	235.12020250319335	1616.25	206.7633958794886	2161.5	138.75777769721697	1301.75	119.22919301907154	1194.5	143.1403973504611	1531.67
ENSG00000002587	HS3ST1	protein_coding	0.3228043801829923	3.0	2.036617376671126	14.0	0.47828682831248803	5.0	4.903290012730539	46.0	1.2975969102117457	13.0	1.5887147720839598	17.0
ENSG00000002726	AOC1	protein_coding	0.21520292012199485	2.0	0.4364180092866698	3.0	0.0	0.0	0.10659326114631609	1.0	0.29944544081809515	3.0	0.1869076202451717	2.0
ENSG00000002745	WNT16	protein_coding	0.0	0.0	0.0	0.0	0.09565736566249762	1.0	0.21318652229263219	2.0	0.0	0.0	0.0	0.0
ENSG00000002746	HECW1	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000002822	MAD1L1	protein_coding	17.91564310015607	166.5	16.583884352893453	114.0	5.404641159931115	56.5	6.395595668778966	60.0	7.885396608209839	79.0	10.70046125903608	114.5
ENSG00000002834	LASP1	protein_coding	287.61870274304613	2673.0	303.34688462167605	2085.25	294.81600097181763	3082.0	240.90077019067436	2260.0	170.88353156019295	1712.0	193.07557171326238	2066.0
ENSG00000002919	SNX11	protein_coding	12.266566446953707	114.0	12.219704260026754	84.0	9.757051297574757	102.0	11.40547894265582	107.0	14.972272040904757	150.0	18.31694678402683	196.0
ENSG00000002933	TMEM176A	protein_coding	0.0	0.0	0.0	0.0	0.09565736566249762	1.0	0.10659326114631609	1.0	0.09981514693936504	1.0	0.0	0.0
ENSG00000003056	M6PR	protein_coding	84.78995052806597	788.0	88.30191054566953	607.0	67.67758620621706	707.5	96.23559396072856	902.83	83.74490828212727	839.0	87.42603936967907	935.5
ENSG00000003096	KLHL13	protein_coding	0.6456087603659846	6.0	1.018308688335563	7.0	0.2869720969874928	3.0	0.42637304458526437	4.0	0.39926058775746015	4.0	0.28036143036775757	3.0
ENSG00000003137	CYP26B1	protein_coding	0.10760146006099743	1.0	0.0	0.0	0.09565736566249762	1.0	0.10659326114631609	1.0	0.09981514693936504	1.0	0.0	0.0
ENSG00000003147	ICA1	protein_coding	2.9052394216469306	27.0	2.9094533952444652	20.0	2.7740636042124307	29.0	1.7321404936276363	16.25	0.7985211755149203	8.0	0.9345381012258587	10.0
ENSG00000003249	DBNDD1	protein_coding	0.21520292012199485	2.0	0.581890679048893	4.0	0.47828682831248803	5.0	1.0659326114631609	10.0	0.29944544081809515	3.0	0.3738152404903434	4.0
ENSG00000003393	ALS2	protein_coding	11.620957686587722	108.0	15.12915765527122	104.0	14.157290118049646	148.0	11.938445248387401	112.0	10.08132984087587	101.0	9.71919625274893	104.0
ENSG00000003400	CASP10	protein_coding	29.052394216469306	270.0	32.44040535697579	223.0	24.870915072249378	260.0	20.359312878946373	191.0	14.373381159268567	144.0	18.784215834639756	201.0
ENSG00000003402	CFLAR	protein_coding	112.64043643565392	1046.83	114.12330942846415	784.5	188.75589679352342	1973.25	237.40984088813252	2227.25	179.98367850665488	1803.17	167.85893012788506	1796.17
ENSG00000003436	TFPI	protein_coding	0.03550848182012915	0.33	0.0	0.0	0.47828682831248803	5.0	0.5329663057315804	5.0	0.09981514693936504	1.0	0.1869076202451717	2.0
ENSG00000003509	NDUFAF7	protein_coding	12.5893708271367	117.0	11.055922901928968	76.0	11.383226513837215	119.0	10.019766547753711	94.0	12.177447926602536	122.0	9.952830778055395	106.5
ENSG00000003756	RBM5	protein_coding	87.6951899497129	815.0	92.30240896413066	634.5	101.01417813959748	1056.0	79.99824249031022	750.5	83.44546284130918	836.0	82.51971433824332	883.0
ENSG00000003987	MTMR7	protein_coding	0.10760146006099743	1.0	0.0	0.0	0.0	0.0	0.10659326114631609	1.0	0.0	0.0	0.0	0.0
ENSG00000003989	SLC7A2	protein_coding	0.10760146006099743	1.0	0.581890679048893	4.0	0.09565736566249762	1.0	0.42637304458526437	4.0	0.0	0.0	0.3738152404903434	4.0
ENSG00000004059	ARF5	protein_coding	128.28784075772418	1192.25	139.5082903019721	959.0	141.57290118049644	1480.0	128.44487968131088	1205.0	105.55451788837853	1057.5	116.63035503298715	1248.0
ENSG00000004139	SARM1	protein_coding	7.96250804451381	74.0	8.00099683692228	55.0	7.843903984324804	82.0	8.634054152851604	81.0	8.733825357194442	87.5	7.990300765481091	85.5
ENSG00000004142	POLDIP2	protein_coding	57.56678113263362	535.0	67.79026410919604	466.0	69.06461800832327	722.0	89.00537305717393	835.0	96.72087738424473	969.0	105.78971305876719	1132.0
ENSG00000004399	PLXND1	protein_coding	0.5380073003049871	5.0	0.4364180092866698	3.0	0.3826294626499905	4.0	0.31977978343894825	3.0	0.09981514693936504	1.0	0.1869076202451717	2.0
ENSG00000004455	AK2	protein_coding	93.93607463325075	873.0	97.15101304730557	667.83	110.10162787753475	1151.0	128.5514729424572	1206.0	142.75262869827174	1430.17	139.57326541808197	1493.5
ENSG00000004468	CD38	protein_coding	52.72471542988874	490.0	51.64279776558926	355.0	59.06842329659227	617.5	65.50155897441124	614.5	37.82994069001935	379.0	39.95150382740546	427.5
ENSG00000004478	FKBP4	protein_coding	39.543536572416556	367.5	48.878817040107016	336.0	55.28995735292362	578.0	81.59714140750496	765.5	98.06838186792615	982.5	98.68722348945067	1056.0
ENSG00000004487	KDM1A	protein_coding	53.9083314905597	501.0	56.44339586774263	388.0	62.0338016321297	648.5	67.47353430561809	633.0	73.01477998614553	731.5	70.18381140206198	751.0
ENSG00000004534	RBM6	protein_coding	87.5337877596214	813.5	80.20344702000656	551.33	83.55670890619167	873.5	83.55099588431695	783.83	76.35858740861427	765.0	75.79104000941713	811.0
ENSG00000004660	CAMKK1	protein_coding	1.0760146006099742	10.0	0.0	0.0	0.5022011697281125	5.25	0.46154882076354864	4.33	1.8715340051130946	18.75	1.1214457214710303	12.0
ENSG00000004700	RECQL	protein_coding	104.96522428950298	975.5	99.33310309373891	682.83	96.56611063629134	1009.5	109.15149941382768	1024.0	90.28280040665568	904.5	94.94907108454724	1016.0
ENSG00000004766	VPS50	protein_coding	10.329740165855753	96.0	12.219704260026754	84.0	10.80928231986223	113.0	13.64393742672846	128.0	9.981514693936505	100.0	11.49481864507806	123.0
ENSG00000004776	HSPB6	protein_coding	0.10760146006099743	1.0	0.0	0.0	0.19131473132499524	2.0	0.10659326114631609	1.0	0.0	0.0	0.0	0.0
ENSG00000004777	ARHGAP33	protein_coding	6.456087603659846	60.0	6.69174280906227	46.0	5.548127208424861	58.0	3.410984356682115	32.0	3.3937149959384114	34.0	4.29887526563895	46.0
ENSG00000004779	NDUFAB1	protein_coding	172.80794485796187	1606.0	185.33218127707244	1274.0	170.36576824490825	1781.0	264.3512876428639	2480.0	305.93342536915384	3065.0	282.0435989499641	3018.0
ENSG00000004799	PDK4	protein_coding	0.21520292012199485	2.0	0.0	0.0	0.09565736566249762	1.0	0.0	0.0	0.19963029387873008	2.0	0.0	0.0
ENSG00000004809	SLC22A16	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000004838	ZMYND10	protein_coding	1.0760146006099742	10.0	0.14547266976222326	1.0	0.47828682831248803	5.0	0.31977978343894825	3.0	0.09981514693936504	1.0	0.5607228607355151	6.0
ENSG00000004846	ABCB5	protein_coding	0.10760146006099743	1.0	0.0	0.0	0.09565736566249762	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000004848	ARX	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000004864	SLC25A13	protein_coding	8.070109504574807	75.0	10.328559553117852	71.0	6.79167296203733	71.0	13.11097112099688	123.0	13.425137263344599	134.5	10.747188164097375	115.0
ENSG00000004866	ST7	protein_coding	4.842065702744884	45.0	8.655623850852283	59.5	8.41784817829979	88.0	19.453270159202685	182.5	9.682069253118408	97.0	13.971344613326586	149.5
ENSG00000004897	CDC27	protein_coding	72.46958335108177	673.5	73.07528620165762	502.33	72.87465088266056	761.83	76.19606086522113	714.83	71.73415165091346	718.67	65.30832612796668	698.83
ENSG00000004939	SLC4A1	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000004948	CALCR	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000004961	HCCS	protein_coding	17.96944383018657	167.0	18.32955639004013	126.0	16.453066893949586	172.0	21.105465706970584	198.0	24.754156440962532	248.0	28.129596846898345	301.0
ENSG00000004975	DVL2	protein_coding	17.10863214969859	159.0	24.148463180529063	166.0	28.697209698749283	300.0	26.54172202543271	249.0	21.95933232666031	220.0	32.05465687204695	343.0
ENSG00000005001	PRSS22	protein_coding	1.1836160606709716	11.0	1.600199367384456	11.0	0.8609162909624786	9.0	1.385712394902109	13.0	0.39926058775746015	4.0	0.5607228607355151	6.0
ENSG00000005007	UPF1	protein_coding	53.47792565031572	497.0	50.62448907725369	348.0	51.08103326377372	534.0	52.65707100628015	494.0	56.994448902377435	571.0	57.56754703551289	616.0
ENSG00000005020	SKAP2	protein_coding	12.912175207319692	120.0	17.45672037146679	120.0	19.992389423462	209.0	15.597791903540433	146.33	10.08132984087587	101.0	10.560280543852203	113.0
ENSG00000005022	SLC25A5	protein_coding	572.3321660644453	5319.0	572.5804281841107	3936.0	564.1393139945797	5897.5	686.549074189027	6440.83	745.7189627839962	7471.0	807.9390282670952	8645.33
ENSG00000005059	MCUB	protein_coding	171.1939229570469	1591.0	140.09018098102098	963.0	117.65855976487205	1230.0	69.92517931198336	656.0	97.81884400057776	980.0	99.8086692109217	1068.0
ENSG00000005073	HOXA11	protein_coding	0.3228043801829923	3.0	0.7273633488111163	5.0	0.19131473132499524	2.0	0.21318652229263219	2.0	0.29944544081809515	3.0	0.28036143036775757	3.0
ENSG00000005075	POLR2J	protein_coding	88.14388803816725	819.17	96.36400590389194	662.42	94.72470634728826	990.25	115.05889794655651	1079.42	88.44420540003259	886.08	99.44233027524116	1064.08
ENSG00000005100	DHX33	protein_coding	47.66744680702186	443.0	51.933743105113706	357.0	44.67198976438638	467.0	74.88176595528705	702.5	112.79111604148251	1130.0	94.29489441368914	1009.0
ENSG00000005102	MEOX1	protein_coding	1.8292248210369562	17.0	1.4547266976222326	10.0	0.3826294626499905	4.0	0.10659326114631609	1.0	0.4990757346968252	5.0	0.7476304809806869	8.0
ENSG00000005108	THSD7A	protein_coding	0.0	0.0	0.14547266976222326	1.0	0.0	0.0	0.0	0.0	0.09981514693936504	1.0	0.0	0.0
ENSG00000005156	LIG3	protein_coding	15.279407328661636	142.0	18.620501729564577	128.0	13.105059095762172	137.0	19.08019374519058	179.0	25.951938204234914	260.0	22.19527990411414	237.5
ENSG00000005175	RPAP3	protein_coding	23.02671245305345	214.0	19.784283087662363	136.0	23.436054587311915	245.0	40.292252713307484	378.0	36.03326804511079	361.0	34.204094504866426	366.0
ENSG00000005187	ACSM3	protein_coding	1.3988189807929665	13.0	1.3092540278600093	9.0	3.348007798187416	35.0	1.8120854394873733	17.0	1.7966726449085708	18.0	2.149437632819475	23.0
ENSG00000005189	REXO5	protein_coding	3.873652562195907	36.0	4.509652762628921	31.0	8.130876081312296	85.0	6.82196871336423	64.0	6.787429991876823	68.0	5.700682417477738	61.0
ENSG00000005194	CIAPIN1	protein_coding	40.60125892481616	377.33	36.368167440555816	250.0	33.46381622971154	349.83	47.57577024743526	446.33	45.299108135492034	453.83	49.78004103799781	532.67
ENSG00000005206	SPPL2B	protein_coding	16.6782263094546	155.0	14.983684985508997	103.0	15.974780065637102	167.0	13.430750904435826	126.0	12.426985793950948	124.5	12.61626436654909	135.0
ENSG00000005238	ATOSB	protein_coding	18.561251860522056	172.5	18.547765394683466	127.5	17.266154502080816	180.5	11.245589050936347	105.5	7.785581461270474	78.0	8.644477436339193	92.5
ENSG00000005243	COPZ2	protein_coding	4.088855482317903	38.0	5.237016111440037	36.0	7.174302424687321	75.0	10.87251263692424	102.0	2.3955635265447612	24.0	3.7381524049034347	40.0
ENSG00000005249	PRKAR2B	protein_coding	0.7532102204269819	7.0	1.3092540278600093	9.0	2.678406238549933	28.0	6.0043984003719855	56.33	1.9963029387873008	20.0	1.5887147720839598	17.0
ENSG00000005302	MSL3	protein_coding	51.594900099248264	479.5	47.205881337841454	324.5	53.8072681851549	562.5	40.079066191014846	376.0	42.12199200841204	422.0	34.110640694743836	365.0
ENSG00000005339	CREBBP	protein_coding	59.934013253975564	557.0	68.66310012776938	472.0	56.82047520352358	594.0	61.07793863683912	573.0	52.85212030439379	529.5	51.49304937754481	551.0
ENSG00000005379	TSPOAP1	protein_coding	12.051363526831711	112.0	11.055922901928968	76.0	8.322190812637293	87.0	5.329663057315805	50.0	11.27911160414825	113.0	7.102489569316526	76.0
ENSG00000005381	MPO	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000005421	PON1	protein_coding	0.10760146006099743	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000005436	GCFC2	protein_coding	14.364794918143156	133.5	12.219704260026754	84.0	9.661393931912258	101.0	15.242836343923202	143.0	17.76709615520698	178.0	16.728232011942872	179.0
ENSG00000005448	WDR54	protein_coding	38.39542899356571	356.83	36.513640110318036	251.0	44.76764713004888	468.0	30.219189534980607	283.5	25.053601881780626	251.0	26.587608979875675	284.5
ENSG00000005469	CROT	protein_coding	11.513356226526724	107.0	13.092540278600094	90.0	10.330995491549743	108.0	16.09558243309373	151.0	10.68022072251206	107.0	11.63499936026194	124.5
ENSG00000005471	ABCB4	protein_coding	0.21520292012199485	2.0	0.14547266976222326	1.0	0.19131473132499524	2.0	0.10659326114631609	1.0	0.0	0.0	0.14018071518387878	1.5
ENSG00000005483	KMT2E	protein_coding	158.9273565100932	1477.0	152.771033604194	1050.17	178.9586694023704	1870.83	125.31849933188944	1175.67	113.17340805426026	1133.83	93.36035631246327	999.0
ENSG00000005486	RHBDD2	protein_coding	14.63379856829565	136.0	16.583884352893453	114.0	12.0528280734747	126.0	22.277991579580064	209.0	12.476893367420631	125.0	15.887147720839598	170.0
ENSG00000005513	SOX8	protein_coding	0.21520292012199485	2.0	0.2909453395244465	2.0	0.8609162909624786	9.0	1.279119133755793	12.0	0.19963029387873008	2.0	0.46726905061292934	5.0
ENSG00000005700	IBTK	protein_coding	28.621988376225314	266.0	28.07622526410909	193.0	27.26234921381182	285.0	34.10984356682115	320.0	34.13678025326284	342.0	32.61537973278247	349.0
ENSG00000005801	ZNF195	protein_coding	13.988189807929665	130.0	14.474530641341214	99.5	15.305178505999617	160.0	17.054921783410574	160.0	16.41959167152555	164.5	14.204979138633052	152.0
ENSG00000005810	MYCBP2	protein_coding	157.286434244163	1461.75	141.03575333447543	969.5	118.30424698309393	1236.75	111.9229242036319	1050.0	166.94083325608804	1672.5	131.91005298802995	1411.5
ENSG00000005812	FBXL3	protein_coding	39.27453292226406	365.0	39.859511514849174	274.0	34.81928110114913	364.0	40.39884597445379	379.0	30.44361981650634	305.0	29.718311618982305	318.0
ENSG00000005844	ITGAL	protein_coding	213.37369530095788	1983.0	229.60387886580983	1578.33	207.42534484987308	2168.42	172.12146843601388	1614.75	154.6715553943013	1549.58	164.2291841427238	1757.33
ENSG00000005882	PDK2	protein_coding	10.43734162591675	97.0	12.365176929788976	85.0	11.000597051187226	115.0	11.40547894265582	107.0	7.086875432694918	71.0	9.158473392013414	98.0
ENSG00000005884	ITGA3	protein_coding	3.4432467219519176	32.0	5.237016111440037	36.0	4.591553551799885	48.0	3.730764140121063	35.0	4.54158918574111	45.5	3.2241564492292123	34.5
ENSG00000005889	ZFX	protein_coding	23.134313913114443	215.0	22.839209152669053	157.0	19.322787863824516	202.0	18.01426113372742	169.0	23.057298942993324	231.0	20.606565132030184	220.5
ENSG00000005893	LAMP2	protein_coding	69.97645752146846	650.33	70.99066284396494	488.0	63.229518702910916	661.0	59.51421549582266	558.33	56.89463375543808	570.0	59.15626180759685	633.0
ENSG00000005961	ITGA2B	protein_coding	0.3228043801829923	3.0	0.2909453395244465	2.0	0.09565736566249762	1.0	0.0	0.0	0.09981514693936504	1.0	0.0	0.0
ENSG00000005981	ASB4	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.10659326114631609	1.0	0.0	0.0	0.0	0.0
ENSG00000006007	GDE1	protein_coding	44.65460592531393	415.0	40.87782020318474	281.0	38.83689045897403	406.0	40.61203249674643	381.0	41.62291627371522	417.0	42.70839122602174	457.0
ENSG00000006015	REX1BD	protein_coding	46.161026366167896	429.0	56.07971419333707	385.5	42.75884245113643	447.0	56.28124188525489	528.0	46.813303914562205	469.0	48.82961578905111	522.5
ENSG00000006016	CRLF1	protein_coding	0.0	0.0	0.14547266976222326	1.0	0.0	0.0	0.31977978343894825	3.0	0.19963029387873008	2.0	0.0	0.0
ENSG00000006025	OSBPL7	protein_coding	6.886493443903835	64.0	5.527961450964484	38.0	5.356812477099866	56.0	4.37032370699896	41.0	4.391866465332062	44.0	4.859598126374465	52.0
ENSG00000006042	TMEM98	protein_coding	0.6456087603659846	6.0	0.2909453395244465	2.0	0.47828682831248803	5.0	0.5329663057315804	5.0	0.5489833081665078	5.5	0.7476304809806869	8.0
ENSG00000006047	YBX2	protein_coding	0.6456087603659846	6.0	0.581890679048893	4.0	1.1478883879499713	12.0	0.21318652229263219	2.0	0.32439922755293643	3.25	0.0	0.0
ENSG00000006059	KRT33A	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000006062	MAP3K14	protein_coding	8.930921185062786	83.0	7.273633488111163	50.0	15.592150602987111	163.0	10.446139592338977	98.0	13.874305424571741	139.0	11.214457214710304	120.0
ENSG00000006071	ABCC8	protein_coding	0.0	0.0	0.14547266976222326	1.0	0.0	0.0	0.31977978343894825	3.0	0.0	0.0	0.0	0.0
ENSG00000006116	CACNG3	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000006118	TMEM132A	protein_coding	0.3228043801829923	3.0	0.2909453395244465	2.0	0.47828682831248803	5.0	0.6395595668778965	6.0	0.5489833081665078	5.5	0.09345381012258586	1.0
ENSG00000006125	AP2B1	protein_coding	107.44005787090593	998.5	110.41375634952746	759.0	94.60513464021014	989.0	91.723501216405	860.5	101.61181958427362	1018.0	106.21025520431883	1136.5
ENSG00000006128	TAC1	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000006194	ZNF263	protein_coding	10.652544546038744	99.0	11.56507724609675	79.5	9.565736566249761	100.0	9.2736137197295	87.0	11.628464618436029	116.5	9.906103872994102	106.0
ENSG00000006210	CX3CL1	protein_coding	0.0	0.0	0.2909453395244465	2.0	0.0	0.0	0.10659326114631609	1.0	0.0	0.0	0.0	0.0
ENSG00000006282	SPATA20	protein_coding	3.1204423417689253	29.0	2.763980725482242	19.0	3.156693066862421	33.0	3.730764140121063	35.0	3.892790730635237	39.0	3.457790974535677	37.0
ENSG00000006283	CACNA1G	protein_coding	0.0	0.0	0.0	0.0	0.09565736566249762	1.0	0.21318652229263219	2.0	0.0	0.0	0.09345381012258586	1.0
ENSG00000006327	TNFRSF12A	protein_coding	5.595275923171866	52.0	3.782289413817805	26.0	7.843903984324804	82.0	10.446139592338977	98.0	3.9926058775746016	40.0	3.925060025148606	42.0
ENSG00000006377	DLX6	protein_coding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000006432	MAP3K9	protein_coding	6.509888333690344	60.5	5.091543441677814	35.0	10.235338125887246	107.0	6.395595668778966	60.0	6.13863153677095	61.5	7.66321243005204	82.0
ENSG00000006451	RALA	protein_coding	82.26131621663252	764.5	74.77295225778275	514.0	100.91852077393497	1055.0	94.28173948391658	884.5	102.56006348019758	1027.5	92.23891059099225	987.0
ENSG00000006453	BAIAP2L1	protein_coding	0.9684131405489768	9.0	1.7456720371466792	12.0	1.4348604849374642	15.0	2.4516450063652697	23.0	1.896487791847936	19.0	1.0279919113484446	11.0
ENSG00000006459	KDM7A	protein_coding	11.728559146648719	109.0	10.910450232166745	75.0	14.06163275238715	147.0	4.2637304458526435	40.0	6.887245138816188	69.0	2.616706683432404	28.0
ENSG00000006468	ETV1	protein_coding	1.0760146006099742	10.0	1.3092540278600093	9.0	0.47828682831248803	5.0	0.21318652229263219	2.0	0.09981514693936504	1.0	0.28036143036775757	3.0
ENSG00000006530	AGK	protein_coding	24.533132893907414	228.0	20.94806444576015	144.0	23.14908249032442	242.0	73.22957040751915	687.0	31.341956138960626	314.0	36.72734737817624	393.0
ENSG00000006534	ALDH3B1	protein_coding	0.0	0.0	0.0	0.0	0.09565736566249762	1.0	0.31977978343894825	3.0	0.09981514693936504	1.0	0.030839757340453335	0.33
ENSG00000006555	TTC22	protein_coding	3.6584496420739123	34.0	4.946070771915591	34.0	3.061035701199924	32.0	1.0659326114631609	10.0	1.6968574979692057	17.0	1.308353341716202	14.0
ENSG00000006576	PHTF2	protein_coding	30.774017577445264	286.0	32.00398734768912	220.0	31.279958571636723	327.0	28.993367031797973	272.0	22.658038355235867	227.0	29.905219239227478	320.0
ENSG00000006606	CCL26	protein_coding	0.0	0.0	0.14547266976222326	1.0	0.0	0.0	0.10659326114631609	1.0	0.0	0.0	0.0	0.0
ENSG00000006607	FARP2	protein_coding	9.468928485367773	88.0	10.619504892642299	73.0	11.478883879499714	120.0	13.430750904435826	126.0	17.96672644908571	180.0	20.372930606723717	218.0
ENSG00000006611	USH1C	protein_coding	1.1836160606709716	11.0	1.3092540278600093	9.0	1.3392031192749665	14.0	1.7054921783410575	16.0	1.0979666163330155	11.0	0.8410842911032728	9.0
ENSG00000006625	GGCT	protein_coding	48.40236477923847	449.83	51.133643421421475	351.5	54.33338369629864	568.0	71.49742991389151	670.75	83.6450931351879	838.0	85.3233286419209	913.0
ENSG00000006634	DBF4	protein_coding	36.69209788080012	341.0	38.84120282651361	267.0	42.3283843056552	442.5	48.23345066870803	452.5	49.80775832274316	499.0	49.53051936497051	530.0
ENSG00000006638	TBXA2R	protein_coding	0.4304058402439897	4.0	0.581890679048893	4.0	0.47828682831248803	5.0	0.5329663057315804	5.0	0.7985211755149203	8.0	0.28036143036775757	3.0
ENSG00000006652	IFRD1	protein_coding	28.89099202637781	268.5	30.742739300850644	211.33	36.01499817193035	376.5	39.847758814327335	373.83	56.395558020741255	565.0	43.29995384409771	463.33
ENSG00000006659	LGALS14	protein_coding	0.0	0.0	0.0	0.0	0.19131473132499524	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000006695	COX10	protein_coding	17.53903798994258	163.0	17.45672037146679	120.0	17.696612647562056	185.0	18.22744765602005	171.0	18.665432477661263	187.0	17.896404638475193	191.5
ENSG00000006704	GTF2IRD1	protein_coding	0.5380073003049871	5.0	0.7273633488111163	5.0	0.6696015596374832	7.0	0.8527460891705287	8.0	0.09981514693936504	1.0	0.7476304809806869	8.0
ENSG00000006712	PAF1	protein_coding	20.55187887165051	191.0	27.13065291065464	186.5	26.592747654174335	278.0	28.140620942627447	264.0	24.45471100014444	245.0	26.073613024201457	279.0
